stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date
000918,嘉凱城,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
000877,天山股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
000852,石化機械,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
300474,景嘉微,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002567,唐人神,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002035,華帝股份,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002510,天汽模,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002037,久聯發展,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002045,國光電器,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002083,孚日股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002107,沃華醫藥,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
002154,報喜鳥,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
002181,粵傳媒,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
002184,海得控制,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
002189,利達光電,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002232,啟明信息,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002312,三泰控股,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
002342,巨力索具,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002494,華斯股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002564,天沃科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002021,中捷資源,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002655,共達電聲,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300025,華星創業,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300052,中青寶,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
300074,華平股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
300111,向日葵,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300150,世紀瑞爾,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
300152,科融環境,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,
300181,佐力藥業,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300189,神農基因,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300245,天璣科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300272,開能環保,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
300289,利德曼,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
300329,海倫鋼琴,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
300397,天和防務,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,Special,
002702,海欣食品,移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-01-03,有關更改乃根據深港通的市值要求。,Special,
002533,金杯電工,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
300512,中亞股份,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
000799,酒鬼酒,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002341,新綸科技,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
000838,財信發展,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
000881,大連國際,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
000903,雲內動力,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
000915,山大華特,加入,2017-01-03,有關更改乃根據深港通的市值要求。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單內。有關深交所融資融券名單詳情， 請參閱http://www.szse.cn/main/disclosure/rzrqxx/bdzqxx/。,In,
000925,眾合科技,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
000795,英洛華,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
000965,天保基建,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002044,美年健康,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002114,羅平鋅電,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002126,銀輪股份,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002139,拓邦股份,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002169,智光電氣,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002182,雲海金屬,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
300516,久之洋,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
000055,方大集團,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
000034,神州數碼,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
000008,神州高鐵,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002427,尤夫股份,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002402,和而泰,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002352,鼎泰新材,加入,2017-01-03,有關更改乃根據深證成份指數和深證中小創新指數在2016年12月12日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2016/12/12/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E3%80%81%E4%B8%AD%E5%B0%8F%E6%9D%BF%E6%8C%87%E3%80%81%E5%88%9B%E4%B8%9A%E6%9D%BF%E6%8C%87%E3%80%81%E6%B7%B1%E8%AF%81100%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf1.pdf,In,
002212,南洋股份,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
002222,福晶科技,加入,2017-01-03,有關更改乃根據深港通的市值要求。,In,
601375,中原證券,加入,2017-01-17,該公司之A股於2017年1月3日於上交所上市及有相關H股在聯交所上市及買賣。相關A股於上交所買賣滿10個交易日後，即2017年1月17日，該Ａ股將納入中華通證券。詳情請參閱公司公告http://www.hkexnews.hk/listedco/listconews/sehk/2016/1230/LTN20161230090_C.pdf。,In,2017-01-03
002654,萬潤科技,加入,2017-01-18,有關更改乃根據深證成份指數和深證中小創新指數在2017年1月13日公告的成份股變動。詳情請參閱http://www.szse.cn/main/files/2017/01/13/%E5%85%B3%E4%BA%8E%E8%B0%83%E6%95%B4%E6%B7%B1%E8%AF%81%E6%88%90%E6%8C%87%E7%AD%89%E6%8C%87%E6%95%B0%E6%A0%B7%E6%9C%AC%E8%82%A1%E7%9A%84%E5%85%AC%E5%91%8A.pdf,In,
601881,中國銀河,加入,2017-02-13,該公司之A股於2017年1月23日於上交所上市及有相關H股在聯交所上市及買賣。相關A股於上交所買賣滿10個交易日後，即2017年2月13日，該Ａ股將納入中華通證券。詳情請參閱公司公告http://www.hkexnews.hk/listedco/listconews/SEHK/2017/0118/LTN20170118014_C.pdf。,In,2017-01-23
600490,鵬欣資源,加入(由滬股通特別證券/中華通特別證券名單 (只可賣出)),2017-02-14,有關更改乃根據上証180及上証380指數在2017年2月9日公告的成份股變動。詳情請參閱http://www.sse.com.cn/market/sseindex/diclosure/c/c_20170209_4235948.shtml。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/。,In,
600005,武鋼股份,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2017-02-14,有關更改乃根據上証180及上証380指數在2017年2月9日公告的成份股變動。詳情請參閱http://www.sse.com.cn/market/sseindex/diclosure/c/c_20170209_4235948.shtml。,Special,
002071,長城影視,加入可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單,2017-03-20,有關更改乃根據深交所融資融券名單的變動。 詳情請參閱 http://www.szse.cn/main/disclosure/bsgg_front/39766861.shtml,In,
000090,天健集團,加入可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單,2017-03-20,有關更改乃根據深交所融資融券名單的變動。 詳情請參閱 http://www.szse.cn/main/disclosure/bsgg_front/39766861.shtml,In,
002099,海翔藥業,加入可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單,2017-03-20,有關更改乃根據深交所融資融券名單的變動。 詳情請參閱 http://www.szse.cn/main/disclosure/bsgg_front/39766861.shtml,In,
002538,司爾特,加入可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單,2017-03-20,有關更改乃根據深交所融資融券名單的變動。 詳情請參閱 http://www.szse.cn/main/disclosure/bsgg_front/39766861.shtml,In,
001696,宗申動力,加入可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單,2017-03-20,有關更改乃根據深交所融資融券名單的變動。 詳情請參閱 http://www.szse.cn/main/disclosure/bsgg_front/39766861.shtml,In,
600860,*ST京城(原名:京城股份),移至滬股通特別證券/中華通特別證券名單 (只可賣出),2017-03-21,有關更改乃根據該上市公司於2017年3月18日在上海證券交易所網站發出的公司公告，該公司之股票已被包括在風險警示板內。詳情請參閱http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-03-18/600860_20170318_5.pdf。,Special,2017-03-18
601200,上海環境,加入滬股通特別證券/中華通特別證券名單 (只可賣出),2017-03-31,有關更改乃根據一隻現時上交所上市的中華通證券的分立上市所致。該新上市公司於2017年3月30日在上交所網站發放公告，詳情請參閱http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-03-30/601200_20170330_1.pdf。,In,2017-03-30
601005,*ST重鋼(原名:重慶鋼鐵),移至滬股通特別證券/中華通特別證券名單 (只可賣出),2017-04-05,有關更改乃根據該上市公司於2017年3月31日在上海證券交易所網站發出的公司公告，該公司之股票已被包括在風險警示板內。詳情請參閱http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-03-31/601005_20170331_1.pdf。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,2017-03-31
002490,*ST墨龍(原名:山東墨龍),移至深股通特別證券/中華通特別證券名單 (只可賣出),2017-04-07,有關更改乃根據該上市公司於2017年4月6日在深圳證券交易所網站發出的公司公告，該公司之股票已被包括在風險警示板內。詳情請參閱http://disclosure.szse.cn/finalpage/2017-04-06/1203254578.PDF。,Special,2017-04-06
600112,*ST天成(原名:天成控股),移至滬股通特別證券/中華通特別證券名單 (只可賣出),2017-04-27,有關更改乃根據該上市公司於2017年4月26日在上海證券交易所網站發出的公司公告，該公司之股票已被包括在風險警示板內。詳情請參閱http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-04-26/600112_20170426_5.pdf。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,2017-04-26
