stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date,event_class_v1,trigger_class_v1,trigger_reference_date,ann_date_batch,batch_search_status,strict_baseline_candidate,broad_candidate,exclude_reason_v1,manual_check_flag,core_state_before,core_state_after,event_class_v2,state_validation_v2,is_core_state_transition,state_check_pass,baseline_candidate_v2
300911,億田智能,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300916,朗特智能,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300986,志特新材,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300996,普聯軟件,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301030,仕淨科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2025-12-22,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301046,能輝科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301073,君亭酒店,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301099,雅創電子,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301102,兆訊傳媒,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301266,宇邦新材,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301278,快可電子,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301296,新巨豐,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301302,華如科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301349,信德新材,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301356,天振股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301391,卡萊特,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300873,海晨股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002109,興化股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002132,恒星科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002141,賢豐控股,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002323,雅博股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
000859,國風新材,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
000731,四川美豐,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300636,同和藥業,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300656,民德電子,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300680,隆盛科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300758,七彩化學,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300801,泰和科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002346,柘中股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
000505,京糧控股,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
000713,豐樂種業,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002374,中銳股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300179,四方達,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300258,精鍛科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300471,厚普股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300505,川金諾,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300566,激智科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300648,星雲股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300681,英搏爾,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300774,倍傑特,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300094,國聯水產,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002520,日發精機,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002667,威領股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002729,好利科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002759,天際股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002765,藍黛科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
