strategy,window,metric,N,批次数,均值,中位数,标准差,胜率,t_p,Wilcoxon_p,最小值,最大值
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,EFF_1_20,raw_strategy_return,313,28,0.027219698685964362,-0.005809307140164333,0.1828237556144943,0.39285714285714285,0.4376612793601254,0.973184622824192,-0.13687930289318345,0.8327626100172102
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,EFF_1_20,board_adj_strategy_return,313,28,-0.011318257181834199,-0.01731760798606133,0.09594182383696483,0.39285714285714285,0.5377102430893819,0.2450956031680107,-0.16581478336485844,0.2708714333304382
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,EFF_1_5,raw_strategy_return,312,28,0.008629830078826619,-0.007571447619481322,0.106179313722817,0.42857142857142855,0.6705563868664555,0.7113664001226425,-0.15757684472733752,0.40648911806073545
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,EFF_1_5,board_adj_strategy_return,312,28,-0.008592555825508925,-0.006389919715608684,0.05823358785345684,0.39285714285714285,0.44172498378359176,0.2450956031680107,-0.12734383675712774,0.18745628666563607
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_20,raw_strategy_return,190,28,0.04368826966604432,0.001065266469106476,0.24261998100952703,0.5,0.3491270605592145,0.813923291862011,-0.22210914783286229,1.134500245940887
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_20,board_adj_strategy_return,190,28,0.015911585774358337,-0.009675808116787716,0.12272381082428249,0.39285714285714285,0.49852322113071335,0.831373319029808,-0.17537502265842242,0.39168527427411814
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_5,raw_strategy_return,190,28,0.00600347101619004,-0.0017498454256444549,0.07811599119895825,0.4642857142857143,0.6874565287638046,0.813923291862011,-0.17896754679374074,0.20817034759962816
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_5,board_adj_strategy_return,190,28,0.006327115258745993,0.003499956407778386,0.05960103481429874,0.5357142857142857,0.5789306154789794,0.5823858305811882,-0.1501188367571277,0.13490044806560164
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_TO_EFF_MINUS1,raw_strategy_return,178,23,0.002483984482650774,0.0066083967391304425,0.05448573731140415,0.5652173913043478,0.8289458916296144,0.481952428817749,-0.1401869602038915,0.1134946668063932
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_TO_EFF_MINUS1,board_adj_strategy_return,178,23,0.011435717353980395,-0.001191345088602256,0.04336882422155537,0.4782608695652174,0.2192514789806035,0.3294053077697754,-0.07241123044603008,0.10500752036650865
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_TO_EFF_PLUS5,raw_strategy_return,190,28,0.008800015163910166,-0.013362356376521278,0.11410564093247152,0.35714285714285715,0.6864262494017861,0.3620011880993843,-0.17896754679374074,0.44974208095987467
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,ANN_1_TO_EFF_PLUS5,board_adj_strategy_return,190,28,3.663175509195351e-05,0.002086092168826937,0.06836503433610133,0.5,0.9977585872549367,0.831373319029808,-0.1501188367571277,0.1810568684311325
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,EFF_1_20,raw_strategy_return,190,28,0.043362187390818444,0.008286118730915462,0.22944817923698377,0.5357142857142857,0.32618279416145635,0.7965622618794441,-0.1686685792750718,1.0935461814554621
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,EFF_1_20,board_adj_strategy_return,190,28,-0.0008253716096779999,-0.007135727219926481,0.11895469481728518,0.42857142857142855,0.9709821311323324,0.35016296058893204,-0.17537502265842242,0.35584638505674127
NEW_NONSTAR_HIGH_TURNOVER_TOP30_LONG,EFF_1_5,raw_strategy_return,190,28,0.0035388676626389192,-0.014867372594135309,0.10721188927425115,0.39285714285714285,0.8626477563644872,0.5979221016168594,-0.17896754679374074,0.4416908002249684
